Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2023-01-18,133.0759735107422,136.42230495988363,132.8988066595986,134.66056331872014,69672800
2023-01-19,133.13507080078125,134.0995994948706,131.65874493478267,131.96384987754826,58280400
2023-01-20,135.69398498535156,135.84162653742413,132.1015991542997,133.14486670992753,80223600
2023-01-23,138.88287353515625,141.0579999020067,135.72353008280908,135.94005904305521,81760300
2023-01-24,140.2804718017578,140.90053342355856,138.0856717213938,138.0955084866108,66435100
2023-01-25,139.62103271484375,140.18202862963406,136.61916767862735,138.6663409653264,65799300
2023-01-26,141.68789672851562,141.9733130723702,139.66039693887691,140.91035682918778,54105100
2023-01-27,143.62677001953125,144.9062550377642,140.82176076743906,140.90049992434123,70555800
2023-01-30,140.74302673339844,143.2527830109075,140.59540019505755,142.67209860282117,64015300
2023-01-31,142.0126495361328,142.0618633846007,140.03437897857034,140.4477482733763,65874500
2023-02-01,143.13467407226562,144.29605796571016,139.08955653554688,141.69772563249788,77663600
2023-02-02,148.43963623046875,148.79393998354684,145.83145179927072,146.54992610628193,118339000
2023-02-03,152.0615234375,154.8960731461596,145.4967979818679,145.69363837431163,154357300
2023-02-06,149.33523559570312,150.68362304726807,148.40023248441526,150.16198925829823,69858300
2023-02-07,152.20913696289062,152.77998456473935,148.26243261630023,148.26243261630023,83322600
2023-02-08,149.52223205566406,152.14025265616812,148.78406936876726,151.45130381865607,64120100
2023-02-09,148.48878479003906,151.89418154841005,148.04589023070798,151.3528593012469,56007100
2023-02-10,148.85354614257812,149.1788354914484,147.08911426452642,147.32569243849323,57450700
2023-02-13,151.6529998779297,152.05713357186568,148.76483299254943,148.79440338379132,62199000
2023-02-14,151.01226806640625,151.5741355635304,148.7056873791277,149.9476888936107,61707600
2023-02-15,153.11187744140625,153.2794480234058,150.69686663828347,150.92357800911904,65573800
2023-02-16,151.5150146484375,154.0975960108758,151.16015487764588,151.3178586328593,68167900
2023-02-17,150.37155151367188,150.81512239489066,148.69583093968438,150.17441057100683,59144100
2023-02-21,146.35968017578125,149.1394173925265,146.29068760704538,148.05511953332274,58867200
2023-02-22,146.7835235595703,147.80866542554767,145.0585140913541,146.74408634882758,51011300
2023-02-23,147.2665252685547,148.1931042440918,145.1373820304515,147.94667430552937,48394200
2023-02-24,144.61495971679688,145.0881010134071,143.6390916917033,145.00924162382364,55469600
2023-02-27,145.80767822265625,147.03982803359767,145.344388690471,145.6006854773172,44998500
2023-02-28,145.30494689941406,146.95109701970668,144.7332276594082,144.95008720013072,50547000
2023-03-01,143.23495483398438,145.12753521820275,142.93923585875515,144.7332532784917,55479000
2023-03-02,143.82640075683594,144.61497972086136,141.84509404159934,142.31825044455022,52238100
2023-03-03,148.8732452392578,148.95210462024477,145.2260853537234,145.9259379185379,70732300
2023-03-06,151.63328552246094,154.0680147422593,151.26857399298945,151.59384830577196,87558000
2023-03-07,149.43515014648438,151.83044240070947,148.97186056761163,151.50515301293333,56182000
2023-03-08,150.68699645996094,151.2784344169459,149.6618543808646,150.62785567244086,47204800
2023-03-09,148.43954467773438,152.33313497413033,148.08468493947933,151.3671337581158,53833600
2023-03-10,146.37937927246094,148.78453780981002,145.5020893181875,148.06496662146847,68572400
2023-03-13,148.32127380371094,150.95314411845015,145.59082548311505,145.69925527320058,84457100
2023-03-14,150.4109649658203,151.2093955139033,147.95653254628945,149.11967456920323,73695900
2023-03-15,150.8052978515625,151.06157961922946,147.7791304398882,149.03099896531148,77167900
2023-03-16,153.6244354248047,154.22572509887632,149.47454848721353,149.98712698991974,76161100
2023-03-17,152.7865447998047,154.50170239485772,152.07682545294745,153.85112382009055,98944600
2023-03-20,155.1522674560547,155.5662829465371,151.94867858194203,152.85555389921097,73641400
2023-03-21,157.00543212890625,157.1237136794573,154.30455474450915,155.07342994575768,73938300
2023-03-22,155.57614135742188,159.82459083880553,155.55642275206148,157.02515051318744,75701800
2023-03-23,156.6604461669922,159.24304236266408,155.428296373163,156.56188320802048,67622100
2023-03-24,157.96160888671875,158.0503200650471,155.5958872192805,156.5914588714899,59196500
2023-03-27,156.0196990966797,158.47414634705046,155.615550445655,157.65599726359355,52390300
2023-03-28,155.39869689941406,156.22671283698608,153.75254688783264,155.71413440722972,45992200
2023-03-29,158.47418212890625,158.75018247951246,157.07446176772007,157.09416533498404,51305700
2023-03-30,160.0414581298828,160.1498879032855,158.96702721945866,159.22330893800608,49501700
2023-03-31,162.54518127441406,162.64375926608275,159.59788883873148,160.120319104618,68749800
2023-04-03,163.79705810546875,163.91533966892132,161.87490749491164,161.92419649331373,56976200
2023-04-04,163.26478576660156,164.4574983782598,162.75220722625122,164.22093523724538,46278300
2023-04-05,161.4214630126953,162.69304993016723,159.48946069965245,162.38747921010668,51511700
2023-04-06,162.30860900878906,162.60432792623257,159.68659100348637,160.1104432538072,45390100
2023-04-10,159.7161865234375,159.7161865234375,157.79403581892626,159.11489681167845,47716900
2023-04-11,158.50372314453125,160.04144339602837,158.21785602238293,160.03159161422226,47644200
2023-04-12,157.81375122070312,159.74575366976245,157.49831365463328,158.9177526201656,50133100
2023-04-13,163.19577026367188,163.43234843413578,159.11489082873655,159.3218986080038,68445600
2023-04-14,162.85076904296875,163.94491858408577,161.48061917083933,162.23961256067847,49386500
2023-04-17,162.87045288085938,163.02817163401676,161.68759231395518,162.73245273206868,41516200
2023-04-18,164.09278869628906,165.01936778477705,163.28449117964493,163.72807715584273,49923000
2023-04-19,165.2362060546875,165.7586363174907,163.17604035173306,163.43233711220313,47720200
2023-04-20,164.2702178955078,165.47279739564374,163.19578679746758,163.71821714939145,52456400
2023-04-21,162.66348266601562,164.07305473489896,162.14105238473394,162.69305305620966,58337300
2023-04-24,162.9690399169922,163.23518844762253,161.5496011414824,162.64375061086378,41949600
2023-04-25,161.43128967285156,163.93501063055905,161.39185246923566,162.8310095834926,48714100
2023-04-26,161.4214630126953,162.91976126426218,160.47518046288778,160.73146218660858,45498800
2023-04-27,166.00506591796875,166.1529178634098,162.83104713478986,162.83104713478986,64902300
2023-04-28,167.25694274902344,167.42452836533985,165.48265898999023,166.08394872105114,55275900
2023-05-01,167.16819763183594,168.0159171618742,166.23176694003394,166.86262693627947,52472900
2023-05-02,166.1331787109375,167.917343863649,165.14745908753102,167.6610471353951,48425700
2023-05-03,165.05877685546875,168.47922575134587,164.77292473257992,167.07950544573387,65136000
2023-05-04,163.42245483398438,164.65460440159984,161.96359395737636,162.53531316165655,81235400
2023-05-05,171.0913848876953,171.8109560965244,168.32149974515366,168.5383592942621,113453200
2023-05-08,171.0223846435547,171.36739258858663,169.65223472844943,170.0169462399646,55962800
2023-05-09,169.3170928955078,171.06180609803263,169.14952233576255,170.57881302608763,45326900
2023-05-10,171.08152770996094,171.54481722364216,169.4452292165715,170.54924563088602,53724500
2023-05-11,171.26881408691406,172.09681510347738,169.71137500858376,171.36739208260082,49514700
2023-05-12,170.34095764160156,171.8117019924622,168.79122976444327,171.3773829679925,45533100
2023-05-15,169.84739685058594,170.97267098611968,169.25514096380277,170.9233138186056,37266700
2023-05-16,169.84739685058594,170.9035679392614,169.58088019536424,169.768428394902,42110300
2023-05-17,170.45941162109375,170.69630196545663,168.21872838992437,169.4920742376562,57951600
2023-05-18,172.78890991210938,172.97645812210007,170.35081330561755,170.76538642479474,65496700
2023-05-19,172.89749145507812,174.11159953538055,172.68033195301507,174.11159953538055,55809500
2023-05-22,171.9499053955078,172.45332751081392,171.2095929310653,171.73274586766902,43570900
2023-05-23,169.343994140625,171.140492823502,169.06761204505847,170.89372201948225,50747300
2023-05-24,169.6204071044922,170.1929172814093,168.3174648542338,168.88009455770754,45143500
2023-05-25,170.7554931640625,171.65372724492494,169.47228225494172,170.18298321809505,56058300
2023-05-26,173.16400146484375,173.49962120538788,170.87397623432938,171.08127033696854,54835000
2023-05-30,175.00987243652344,176.6780456265802,174.28930584342234,174.6742677286896,55964400
2023-05-31,174.9604949951172,177.03337571367211,174.4768188110026,175.03946345752533,99625300
2023-06-01,177.76380920410156,177.79342049505456,174.64462268903534,175.40468096744894,68901800
2023-06-02,178.61270141601562,179.43198227661338,176.94452840385708,178.69166987914852,61996900
2023-06-05,177.26040649414062,182.56103856696868,175.74028990045602,180.27101332814428,121946500
2023-06-06,176.8952178955078,177.79345231801273,175.1381956348758,177.64539583674735,64848400
2023-06-07,175.52313232421875,178.8693435880805,175.0295907510138,176.13511905525095,61944600
2023-06-08,178.23760986328125,178.50411146672758,175.16778069465795,175.60208462454239,50214900
2023-06-09,178.62257385253906,179.8761586114367,178.29683460490384,179.15559212759166,48900000
2023-06-12,181.41603088378906,181.51474523727245,178.63246384356634,178.92859184232086,54274900
2023-06-13,180.9422149658203,181.7713612206094,180.08345742062403,180.4388079672042,54929100
2023-06-14,181.57394409179688,182.00826309164242,179.668880824476,181.00143405215442,57462900
2023-06-15,183.6073455810547,184.11076766616947,181.4061542027307,181.5838370156226,65433200
2023-06-16,182.5314178466797,184.57468723659963,181.88981981135748,184.31803597311566,101256200
2023-06-20,182.62025451660156,183.69618663444365,182.02801364300083,182.02801364300083,49799100
2023-06-21,181.58384704589844,183.01511479137184,180.23153270863293,182.51169267844918,49515700
2023-06-22,184.58457946777344,184.63393664574576,181.29759022920584,181.36669329070625,51245300
2023-06-23,184.26869201660156,185.13733008755815,182.62026481317798,183.15329819733586,53117000
2023-06-26,182.8769073486328,185.6209974197008,182.83741558637178,184.4167547195407,48088700
2023-06-27,185.63087463378906,185.95661391553264,183.27174625542975,183.48890577659213,50730800
2023-06-28,186.80548095703125,187.4470789620611,185.17679982937508,185.5025240055518,51216800
2023-06-29,187.14109802246094,187.61490879718235,186.49949997485513,186.63769101872532,46347300
2023-06-30,191.46453857421875,191.96794560784363,188.78953634841974,189.1547673916645,85213200
2023-07-03,189.9740753173828,191.37573191972734,189.28310489702244,191.2770175563338,31458200
2023-07-05,188.85862731933594,190.48730854754436,188.15779163185775,189.09553270560195,46920300
2023-07-06,189.3324432373047,189.53973735512338,186.7561552507634,187.38788795320247,45094300
2023-07-07,188.217041015625,190.1813422528557,187.7827370048323,188.93762268666168,46815000
2023-07-10,186.1737518310547,187.53593138541007,184.62402407003376,186.8153498480431,59922200
2023-07-11,185.65061950683594,186.85486227702734,184.18974051380027,186.71667122446578,46638100
2023-07-12,187.3187713623047,189.22383458950753,186.0355602702456,187.22992243297554,60750200
2023-07-13,188.07882690429688,188.72044002337208,187.32864909209994,188.03935020331573,41342300
2023-07-14,188.22689819335938,188.71055932283986,187.18059240914323,187.77283329330808,41616200
2023-07-17,191.48426818847656,191.81000743962883,189.33241906132668,189.421252931179,50520200
2023-07-18,191.22764587402344,191.81990188608006,189.93456914478574,190.8525644573039,48288200
2023-07-19,192.57994079589844,195.66950100927124,190.16157487576123,190.6057743707706,80507300
2023-07-20,190.63539123535156,193.9322456468904,190.01352397351403,192.57006595398724,59581200
2023-07-21,189.46075439453125,192.45161532627134,188.75991868585442,191.59285775033445,71951700
2023-07-24,190.26028442382812,192.3923877240068,189.76674282999198,190.9117629424984,45377800
2023-07-25,191.1190185546875,191.92843389899372,190.42806342033606,190.83277109248917,37283200
2023-07-26,191.9876708984375,193.112945076557,190.82292002182845,191.16839008411552,47471900
2023-07-27,190.72421264648438,194.65279947329122,190.06286872536143,193.48804855415668,47460200
2023-07-28,193.3004913330078,194.0901608500724,191.63231843190331,192.15547128634879,48291400
2023-07-31,193.91249084472656,193.95198260711592,192.7378594315981,193.52752900074864,38824100
2023-08-01,193.0833282470703,194.1888565133771,192.75758901252786,193.7051954277144,35175100
2023-08-02,190.0924530029297,192.65885986117044,189.3718866034585,192.52066883850895,50389300
2023-08-03,188.70069885253906,189.885195713569,188.22690312046603,189.09554118067888,61235200
2023-08-04,179.6392822265625,184.95966022717982,179.57017917093492,183.12368481919472,115956800
2023-08-07,176.5398406982422,180.7645556934903,175.0592158617292,179.77747246914834,97576100
2023-08-08,177.47752380371094,177.94145401182723,175.28619837098452,177.36894407283924,67823000
2023-08-09,175.8883819580078,178.59298065772126,174.7236157900662,178.53375806746422,60378500
2023-08-10,175.6711883544922,178.41527829006225,175.30597241092943,177.1616784798233,54686900
2023-08-11,175.7305145263672,176.55090180538758,174.50488805624465,175.26597277471524,52036700
2023-08-14,177.3811798095703,177.60851131506328,175.25607590732963,175.90843422608452,43675600
2023-08-15,175.39442443847656,177.40090780634856,174.99906405268155,176.80786722765603,43622600
2023-08-16,174.52464294433594,176.47180884084688,174.45544657600635,175.07815356283987,46964900
2023-08-17,171.9844207763672,175.4537562487029,171.47044012349116,175.08804707675128,66062900
2023-08-18,172.46875,173.0716844916875,169.96805819399307,170.30411608587545,61172200
2023-08-21,173.8031005859375,174.08974972921308,171.7274356199635,173.04203097276417,46311900
2023-08-22,175.17698669433594,175.62177093693052,174.2083431088137,175.00895776189057,42038900
2023-08-23,179.02195739746094,179.44698425379124,176.26428252624584,176.4520840384358,52722800
2023-08-24,174.33685302734375,179.00217866700072,173.9711287799832,178.57715186115848,54945800
2023-08-25,176.541015625,177.07475372946672,173.78334110152613,175.3252679389123,51449600
2023-08-28,178.1027069091797,178.49806733287568,176.48170504077262,178.003859262239,43820700
2023-08-29,181.9871826171875,182.7581460326424,177.4207046822572,177.61838490226515,53003900
2023-08-30,185.47628784179688,185.67398314097,182.6000082560471,182.7976884731864,60813900
2023-08-31,185.69371032714844,186.9292303353549,185.30822868786927,185.664059053514,60794500
2023-09-01,187.2653045654297,187.7199674857303,186.09896582677092,187.29495583927402,45766500
2023-09-05,187.50254821777344,187.7793035443977,185.43676200045883,186.09899903788357,45280000
2023-09-06,180.7912139892578,186.66240873519862,179.36789222272253,186.21760937163043,81755800
2023-09-07,175.50314331054688,176.14562276256126,171.5297067502884,173.15070839406067,112488800
2023-09-08,176.115966796875,178.15211655476327,175.7304851357375,176.2840107997074,65551300
2023-09-11,177.28233337402344,178.21144703159865,175.2857283917044,177.9841155245434,58953100
2023-09-12,174.2577667236328,178.043402311121,172.79491507430095,177.4108165912451,90370200
2023-09-13,172.19198608398438,175.24618840249718,171.96463950783718,174.46533118918654,84267900
2023-09-14,173.70423889160156,174.06006926639952,171.56925664281374,171.98438956640607,60895800
2023-09-15,172.98268127441406,174.45542656560403,171.80647888602266,174.4356540223445,109259500
2023-09-18,175.9084014892578,177.30207170667876,174.12924962468128,174.4356561798522,67257600
2023-09-19,176.9956817626953,177.54919237650395,175.07815207769175,175.46363376102514,51826900
2023-09-20,173.4571533203125,177.61837681135137,173.36818440563272,177.18347129792434,58436200
2023-09-21,171.9152069091797,174.25776334751873,171.846025624082,172.5280351536478,63149100
2023-09-22,172.7652587890625,175.02874030453424,172.03384046276338,172.64665367280514,56725400
2023-09-25,174.04031372070312,174.92000347180993,172.13266274999066,172.1820865728236,46172700
2023-09-26,169.96804809570312,173.1705067749598,169.67152023376326,172.7949188930673,64588900
2023-09-27,168.4557647705078,171.03553164114703,167.0917606780329,170.62039864934732,66921800
2023-09-28,168.7127685546875,170.03724268196555,165.6783234920371,167.37840061261642,56294400
2023-09-29,169.22674560546875,171.06520035560507,168.36681324873706,170.02736032081233,51861100
2023-10-02,171.73728942871094,172.28092127496365,168.94994891630552,169.2365980179806,52164500
2023-10-03,170.40293884277344,171.61870157072957,168.84125459232132,170.26456118455488,49594600
2023-10-04,171.64834594726562,172.19197782627828,168.98950418793981,169.10810929534875,53020300
2023-10-05,172.88388061523438,173.41761872545223,170.67970163713667,171.77684421895017,48527900
2023-10-06,175.43399047851562,175.92819856079907,171.17390414032383,171.78673241813826,57266700
2023-10-09,176.91659545898438,176.97589800927489,173.76354582426052,174.7618406122257,42390800
2023-10-10,176.3235626220703,177.63815795783916,175.8886570875863,176.03692856454262,43698000
2023-10-11,177.71722412109375,177.76664794425923,175.54271164011269,176.13575227199846,47551100
2023-10-12,178.61669921875,180.2278073787141,176.96603088257305,177.98411345020415,56743100
2023-10-13,176.7782440185547,179.82255265296823,176.0764618780152,179.31846581874476,51427100
2023-10-16,176.6497344970703,177.0055649122618,174.46532818230494,174.70255348644375,52517000
2023-10-17,175.09791564941406,176.35320838797153,172.77514673671925,174.60370757241088,57549400
2023-10-18,173.8031005859375,175.5229501994882,173.08156098457755,173.5461178040648,54764400
2023-10-19,173.42750549316406,175.77992569036093,173.16062890788183,174.0007735918687,59302900
2023-10-20,170.8773956298828,173.3879661145723,170.64017031492207,173.27923973046956,64244000
2023-10-23,170.9959716796875,171.9942664316387,167.96152725501383,168.93018581492106,55980100
2023-10-24,171.43089294433594,171.65822442721412,169.4639394511676,171.045411263789,43816600
2023-10-25,169.11801147460938,171.0552987076063,168.67321213575732,169.88897487497013,57157000
2023-10-26,164.95675659179688,169.39475015606334,163.75088778515044,168.39644027726376,70625300
2023-10-27,166.2713623046875,167.00279566914165,164.89746448966903,164.97653958977486,58499100
2023-10-30,168.3173828125,169.18719386762373,166.91383366211736,167.06210513671374,51131000
2023-10-31,168.79180908203125,168.92029290970513,165.9550448299652,167.38826013413149,44846000
2023-11-01,171.9547576904297,172.2117404582064,168.14934950515965,169.01916053768616,56934900
2023-11-02,175.51304626464844,175.72060519042475,173.42748778366638,173.48679033388817,77334800
2023-11-03,174.60369873046875,174.77174274032964,171.34193765305042,172.22162738228718,79829200
2023-11-06,177.15382385253906,177.35150406781844,174.16881791314302,174.33684685023218,63841300
2023-11-07,179.7137908935547,180.32660394138705,176.89679947181725,177.1043583703275,70530000
2023-11-08,180.7714080810547,181.32491864766183,179.48646421884135,180.23767005812115,49340300
2023-11-09,180.29698181152344,181.98716487212562,179.7039261272927,180.84061367506283,53763500
2023-11-10,184.4834747314453,184.65174012268164,181.64298820237886,182.07846664625706,66133400
2023-11-13,182.8999481201172,184.11729742228064,182.31601793716675,183.9094650326421,43627500
2023-11-14,185.51278686523438,186.17589626502485,184.38450869065176,185.7701081675421,60108400
2023-11-15,186.07691955566406,187.55160515956638,185.84928859059917,185.91857611582427,53790500
2023-11-16,187.7594757080078,188.9966236513369,186.7103615664657,187.6209157424311,54412900
2023-11-17,187.7396697998047,188.42257785422723,186.63119011836693,188.29390964052354,50922700
2023-11-20,189.4815673828125,189.93684445013852,187.92771748948175,187.93760923589429,46505100
2023-11-21,188.67991638183594,189.5508734120303,187.78917585688575,189.442003783256,38134500
2023-11-22,189.34303283691406,190.9463718813115,188.8679722130009,189.52119000957208,39617700
2023-11-24,188.0167999267578,188.93723076179566,187.30420149232032,188.90754041885276,24048300
2023-11-27,187.83863830566406,188.70959528304604,186.95778958150402,187.96730652329646,40552600
2023-11-28,188.44236755371094,189.11538388382388,187.45264920500045,187.82874701011957,38415400
2023-11-29,187.4229736328125,190.11500896160672,187.02709230289176,188.93724161752115,43014200
2023-11-30,187.99697875976562,188.36318478193425,186.2550800746654,187.888109148078,48794400
2023-12-01,189.27374267578125,189.5904446947665,187.28439912721964,188.37309535289532,45704800
2023-12-04,187.48233032226562,188.09596593756666,185.52269231677565,188.02667840765253,43389500
2023-12-05,191.4313201904297,192.40123993854135,188.22462732075607,188.25433276481266,66628400
2023-12-06,190.34263610839844,192.75753614335477,190.1347886146608,192.45072587794942,41089700
2023-12-07,192.27259826660156,192.9950884718347,191.59958189996593,191.63917909312914,47477700
2023-12-08,193.69775390625,193.97487379172213,191.67872033849463,192.20326977184553,53406400
2023-12-11,191.19378662109375,191.50061200003438,189.45188773429211,191.12451418849048,60943700
2023-12-12,192.70806884765625,192.71796059458774,189.7488055095461,191.09482308550778,52696900
2023-12-13,195.92466735839844,195.96424945082313,192.84664243214013,193.08416519049783,70404200
2023-12-14,196.07308959960938,197.56755876987646,194.14314196862804,195.9840185786185,66831600
2023-12-15,195.53866577148438,196.36011872958818,194.9745190512041,195.4990685795855,128538400
2023-12-18,193.87591552734375,194.60831249977454,192.39133809002112,194.0738561652729,55751900
2023-12-19,194.91514587402344,194.9250376214273,193.87593852424982,194.14316672319833,40714100
2023-12-20,192.8268280029297,195.6475162401682,192.8268280029297,194.87553713507947,52242800
2023-12-21,192.67831420898438,195.0536467316969,191.5104540892898,194.08372721342002,46482500
2023-12-22,191.60948181152344,193.4008696387368,190.98595440796598,193.17322354105164,37149600
2023-12-26,191.06512451171875,191.89648427525853,190.84738527337694,191.6193643540786,28919300
2023-12-27,191.16409301757812,191.5105004803971,189.12527563548673,190.5108903848591,48087700
2023-12-28,191.58966064453125,192.65855816674446,191.18387253758047,192.14390044821914,34049900
2023-12-29,190.5504608154297,192.40122918172025,189.758683164504,191.9063700376295,42672100
2024-01-02,183.73130798339844,186.5025222946912,181.99930092657837,185.22577720716953,82488700
2024-01-03,182.35560607910156,183.96885182302105,181.5440297827802,182.32591573673892,58414500
2024-01-04,180.0396728515625,181.2075332827541,179.02026413555495,180.277195595857,71983600
2024-01-05,179.317138671875,180.8808952614232,178.31752871293088,180.1188231104021,62379700
2024-01-08,183.65213012695312,183.6917273170526,179.63387614033877,180.21780632812883,59144500
2024-01-09,183.2364501953125,183.24634194188326,180.85122540618832,182.0289926299427,42841800
2024-01-10,184.275634765625,184.48346713133998,182.02897021466416,182.45455689524942,46792900
2024-01-11,183.6818084716797,185.12680377786887,181.73206228896322,184.6220377994394,49128400
2024-01-12,184.00840759277344,184.81998377301193,183.28591752878404,184.14696753794814,40477800
2024-01-16,181.74197387695312,182.36548612847807,179.0697224204938,180.28708678689063,65603000
2024-01-17,180.80174255371094,181.04917214343425,178.44622312883942,179.40625114511818,47317400
2024-01-18,186.69058227539062,187.1953332109462,183.9193677995691,184.17668914088887,78005800
2024-01-19,189.59042358398438,189.97641309339812,186.87860527237555,187.3833561379468,68903000
2024-01-22,191.896484375,193.32168117146784,190.2832386815117,190.32283587135973,60133900
2024-01-23,193.1732177734375,193.73736447446063,191.83710707958323,193.01487431695855,42355600
2024-01-24,192.5001983642578,194.36087349468033,192.3418398208385,193.41073733606618,53631300
2024-01-25,192.17361450195312,194.2520291241628,191.1245154438125,193.21282181305796,54822100
2024-01-26,190.4416046142578,192.75754194727924,189.9665440310004,192.2725896171282,44594000
2024-01-29,189.75869750976562,190.22386634852867,187.63080907007364,190.03581744325376,47145600
2024-01-30,186.10662841796875,189.82797900977772,185.54249682198056,188.97682064057707,55859400
2024-01-31,182.50404357910156,185.17629499887522,182.45456974695213,185.11689921687164,55467800
2024-02-01,184.9387664794922,185.02783750412453,181.93002942176474,182.0982797244824,64885400
2024-02-02,183.9391632080078,185.40394215196616,177.40701599262258,178.01074479617154,102551700
2024-02-05,185.75030517578125,187.30417000412038,183.92922730587782,186.21547393955785,69668800
2024-02-06,187.3536834716797,187.36357521832525,184.8496972971495,184.93876832266957,43490800
2024-02-07,187.4625701904297,189.085707800641,186.67079243137192,188.679919622612,53439000
2024-02-08,186.38375854492188,187.59120098390878,185.42373058041275,187.44274927884152,40962000
2024-02-09,187.1468048095703,188.2765227675386,186.30446474496694,186.9485964735415,45155200
2024-02-12,185.46214294433594,186.9684387436886,185.10538907399385,186.72069342042812,41781900
2024-02-13,183.37115478515625,184.53061609699293,181.85495475727518,184.0945819491523,56529500
2024-02-14,182.4891815185547,183.85674041023526,180.79461213824646,183.64864282656313,54630500
2024-02-15,182.20181274414062,182.82613576875198,179.71445525689393,181.8946109768474,65434500
2024-02-16,180.665771484375,183.18287207946292,180.0315441516518,181.76576116844507,49752500
2024-02-20,179.92254638671875,180.78469520216953,178.3766181157698,180.15046783149373,53665600
2024-02-21,180.6757049560547,181.24055639365764,179.03067248659073,180.2991272502037,41371400
2024-02-22,182.7071990966797,183.29188949706392,180.8144364958238,181.82522643308513,52292200
2024-02-23,180.87388610839844,183.37114775196545,180.58649310326592,183.34141952676862,45119700
2024-02-26,179.52615356445312,181.11171437415507,179.0207434868858,180.59641504961763,40867400
2024-02-27,180.98287963867188,182.26123857968312,177.94056046222855,179.46667979462939,54318900
2024-02-28,179.7838134765625,181.46847854843006,178.50545433930714,180.8639793914523,48953900
2024-02-29,179.11984252929688,180.9234354771045,177.9108443188521,179.63515696026653,136682600
2024-03-01,178.03970336914062,178.90185225837237,175.78026722267666,177.93069482167198,73563100
2024-03-04,173.5208282470703,175.30458245485661,172.2226300679557,174.56134649455421,81510100
2024-03-05,168.58575439453125,170.48843690710007,168.09026368434635,169.21998189872085,95132400
2024-03-06,167.5947265625,169.6956168742887,167.1586924388991,169.51723240501005,68587700
2024-03-07,167.475830078125,169.1902233947002,166.97043508778398,167.62447121611535,71765100
2024-03-08,169.1902313232422,172.13344696276567,167.41638146834518,167.47583792632756,76267000
2024-03-11,171.1920166015625,172.80732093128213,170.49833272784605,171.38030546468005,60139500
2024-03-12,171.66766357421875,172.46045153320196,169.4676841705973,171.58838326620315,59825400
2024-03-13,169.5866241455078,171.62804307697533,169.21995080494636,171.21183277143888,52488700
2024-03-14,171.4397430419922,172.73792596009017,170.49831395125625,171.35055836544484,72913500
2024-03-15,171.0631866455078,171.0631866455078,168.75419840900892,169.6262667891251,121752700
2024-03-18,172.15325927734375,176.107279800922,171.95506605696912,173.98658058844927,75604200
2024-03-19,174.49195861816406,175.0171774056643,171.4694631572472,172.76764601394297,55215200
2024-03-20,177.05862426757812,177.05862426757812,173.51090945491785,174.1352325028599,53423100
2024-03-21,169.82444763183594,175.8892630091755,169.29922879245808,175.45322885093574,106181300
2024-03-22,170.72625732421875,171.48931715990707,168.5262776263353,170.210942813777,71160100
2024-03-25,169.30914306640625,170.3893089389317,167.92176032191367,169.03166954174233,54288300
2024-03-26,168.179443359375,169.8740129173693,168.05061095138228,168.46682128354186,57388400
2024-03-27,171.74696350097656,172.0343565405087,168.57582642397568,168.87312383270142,60273300
2024-03-28,169.9334716796875,170.67670766601367,168.97221859434498,170.20104086869387,65672700
2024-04-01,168.49652099609375,169.70551918920845,167.95147834818596,169.64606274055888,46240500
2024-04-02,167.3172607421875,167.81275133793278,166.71276161053132,167.55510167176752,49329500
2024-04-03,168.1199493408203,169.14065873561202,167.05960735256843,167.26770493028647,47691700
2024-04-04,167.29745483398438,170.3694875068381,167.29745483398438,168.7541832986243,53704400
2024-04-05,168.05059814453125,168.85329051832247,167.42627513328318,168.06050251317026,42104800
2024-04-08,166.9307861328125,167.67402205960258,166.72268854116854,167.50555706407098,37425500
2024-04-09,168.13978576660156,168.5460917055098,166.83169838821917,167.17853275073267,42373800
2024-04-10,166.26683044433594,167.5650134431552,165.60287483124418,167.27763553824258,49709300
2024-04-11,173.4613494873047,173.87757491447604,166.64340884278624,166.8217782077108,91070300
2024-04-12,174.95774841308594,176.7514221146486,172.63885584160187,172.68839280877705,101670900
2024-04-15,171.13253784179688,175.03700600653332,170.94424900321735,173.7784557074799,73531800
2024-04-16,167.85240173339844,172.19288913903023,166.7524119884344,170.20102235595408,73711200
2024-04-17,166.48484802246094,169.11094225529814,166.48484802246094,168.08032842085646,50901200
2024-04-18,165.5334930419922,167.11906901091456,165.0479219314042,166.51456987389489,43122900
2024-04-19,163.5118865966797,164.89925413145542,162.60018577080248,164.71098041837104,68149400
2024-04-22,164.34429931640625,165.751490640931,163.28395741969712,164.02719323258373,48116400
2024-04-23,165.39476013183594,165.54341638804536,163.43262154349364,163.85875133255257,49537800
2024-04-24,167.4956512451172,167.77312477902248,164.71099641624178,165.03800691456527,48251800
2024-04-25,168.35781860351562,169.07132637527934,166.63350563489078,168.00106471763377,50558300
2024-04-26,167.77310180664062,169.79469657988224,167.6541737932701,168.34787265422193,44838400
2024-04-29,171.93524169921875,174.44242297655094,171.53885525962073,171.80640930182136,68169400
2024-04-30,168.79383850097656,173.41181476528868,168.46681287321124,171.76678225756265,65934800
2024-05-01,167.77310180664062,171.1523509575647,167.5848129798778,168.05057530255277,50383100
2024-05-02,171.46949768066406,171.85597979307556,169.34879824722077,170.95418315705703,94214900
